ID,VSLCODE,TANKCATEGORY,TANKNAME,SG,SOUNDING,VOLUMEINPERCENTAGE,VOLUMEINCUBE,LCGLPP,VCGBL,TCG,FSM
788,PMM,CARGO,HOLD5,0.815,1.1,0.044,905.97,53.3,2.62,0,41766.8
789,PMM,CARGO,HOLD5,0.815,1.2,0.048,992.6,53.29,2.68,0,42689.5
790,PMM,CARGO,HOLD5,0.815,1.3,0.052,1079.94,53.27,2.73,0,43626.6
791,PMM,CARGO,HOLD5,0.815,1.4,0.056,1167.98,53.26,2.78,0,44578
792,PMM,CARGO,HOLD5,0.815,1.5,0.061,1256.74,53.25,2.83,0,45543.9
793,PMM,CARGO,HOLD5,0.815,1.6,0.065,1346.21,53.24,2.88,0,46524.3
794,PMM,CARGO,HOLD5,0.815,1.7,0.069,1436.39,53.23,2.94,0,47519.5
795,PMM,CARGO,HOLD5,0.815,1.8,0.074,1527.28,53.21,2.99,0,48529.4
796,PMM,CARGO,HOLD5,0.815,1.9,0.078,1618.89,53.2,3.04,0,49554.3
797,PMM,CARGO,HOLD5,0.815,2,0.083,1711.2,53.19,3.09,0,50594.2
798,PMM,CARGO,HOLD5,0.815,2.1,0.087,1804.22,53.18,3.15,0,51649.3
799,PMM,CARGO,HOLD5,0.815,2.2,0.092,1897.96,53.17,3.2,0,52719.7
800,PMM,CARGO,HOLD5,0.815,2.3,0.096,1992.4,53.16,3.25,0,53805.6
801,PMM,CARGO,HOLD5,0.815,2.4,0.101,2087.56,53.15,3.31,0,54906.8
802,PMM,CARGO,HOLD5,0.815,2.5,0.106,2183.43,53.14,3.36,0,56023.8
803,PMM,CARGO,HOLD5,0.815,2.6,0.11,2280.01,53.13,3.41,0,57156.5
804,PMM,CARGO,HOLD5,0.815,2.7,0.115,2377.3,53.11,3.47,0,58305.1
805,PMM,CARGO,HOLD5,0.815,2.8,0.12,2475.3,53.1,3.52,0,59469.2
806,PMM,CARGO,HOLD5,0.815,2.9,0.124,2574.01,53.09,3.57,0,60649.7
807,PMM,CARGO,HOLD5,0.815,3,0.129,2673.43,53.08,3.63,0,61848.4
808,PMM,CARGO,HOLD5,0.815,3.1,0.134,2773.56,53.07,3.68,0,63061.7
809,PMM,CARGO,HOLD5,0.815,3.2,0.139,2874.4,53.06,3.73,0,64284.3
810,PMM,CARGO,HOLD5,0.815,3.3,0.144,2975.96,53.05,3.79,0,65530
811,PMM,CARGO,HOLD5,0.815,3.4,0.149,3078.22,53.04,3.84,0,66818.9
812,PMM,CARGO,HOLD5,0.815,3.5,0.154,3181.2,53.03,3.9,0,68100.5
813,PMM,CARGO,HOLD5,0.815,3.547,0.156,3229.84,53.03,3.92,0,68672.7
814,PMM,CARGO,HOLD5,0.815,3.6,0.159,3284.78,53.03,3.95,0,71180.5
815,PMM,CARGO,HOLD5,0.815,3.7,0.164,3391.27,53.02,4.01,0,72522.5
816,PMM,CARGO,HOLD5,0.815,3.8,0.169,3498.44,53.02,4.06,0,73884.1
817,PMM,CARGO,HOLD5,0.815,3.9,0.174,3605.94,53.02,4.12,0,75260.3
818,PMM,CARGO,HOLD5,0.815,4,0.18,3714.11,53.01,4.17,0,76654.7
819,PMM,CARGO,HOLD5,0.815,4.1,0.185,3823,53.01,4.23,0,78067
820,PMM,CARGO,HOLD5,0.815,4.2,0.19,3932.61,53.01,4.28,0,79496.8
821,PMM,CARGO,HOLD5,0.815,4.3,0.196,4042.95,53,4.34,0,80944.7
822,PMM,CARGO,HOLD5,0.815,4.4,0.201,4154,53,4.39,0,82410.8
823,PMM,CARGO,HOLD5,0.815,4.5,0.206,4265.77,52.99,4.45,0,83895.1
824,PMM,CARGO,HOLD5,0.815,4.6,0.212,4378.26,52.99,4.5,0,85397.8
825,PMM,CARGO,HOLD5,0.815,4.7,0.217,4491.47,52.98,4.56,0,86919.2
826,PMM,CARGO,HOLD5,0.815,4.8,0.223,4605.4,52.98,4.62,0,88459
827,PMM,CARGO,HOLD5,0.815,4.9,0.228,4720.05,52.97,4.67,0,90016.7
828,PMM,CARGO,HOLD5,0.815,5,0.234,4835.42,52.97,4.73,0,91593.9
829,PMM,CARGO,HOLD5,0.815,5.1,0.239,4951.51,52.96,4.78,0,93193.5
830,PMM,CARGO,HOLD5,0.815,5.2,0.245,5068.32,52.96,4.84,0,94809.1
831,PMM,CARGO,HOLD5,0.815,5.3,0.251,5185.85,52.95,4.9,0,96431.6
832,PMM,CARGO,HOLD5,0.815,5.4,0.257,5304.09,52.95,4.95,0,98084.6
833,PMM,CARGO,HOLD5,0.815,5.5,0.262,5423.07,52.94,5.01,0,99811.8
834,PMM,CARGO,HOLD5,0.815,5.6,0.268,5542.77,52.94,5.06,0,101636.5
835,PMM,CARGO,HOLD5,0.815,5.609,0.269,5553.57,52.94,5.07,0,101805.8
836,PMM,CARGO,HOLD5,0.815,5.7,0.274,5663.24,52.93,5.12,0,104182.3
837,PMM,CARGO,HOLD5,0.815,5.8,0.28,5785.31,52.92,5.18,0,106785
838,PMM,CARGO,HOLD5,0.815,5.9,0.286,5908.3,52.92,5.24,0,109394.1
839,PMM,CARGO,HOLD5,0.815,6,0.292,6032.37,52.91,5.29,0,111972.8
840,PMM,CARGO,HOLD5,0.815,6.1,0.298,6157.52,52.9,5.35,0,114444.3
841,PMM,CARGO,HOLD5,0.815,6.2,0.304,6283.7,52.89,5.41,0,116719.7
842,PMM,CARGO,HOLD5,0.815,6.3,0.31,6410.86,52.88,5.47,0,118836.9
843,PMM,CARGO,HOLD5,0.815,6.4,0.316,6538.96,52.87,5.52,0,120912.4
844,PMM,CARGO,HOLD5,0.815,6.434,0.318,6582.7,52.87,5.54,0,121621.9
845,PMM,CARGO,HOLD5,0.815,6.5,0.322,6667.59,52.86,5.58,0,123051.7
846,PMM,CARGO,HOLD5,0.815,6.6,0.329,6797.86,52.85,5.64,0,125220.2
847,PMM,CARGO,HOLD5,0.815,6.7,0.335,6928.69,52.84,5.7,0,127436.6
848,PMM,CARGO,HOLD5,0.815,6.8,0.341,7060.44,52.83,5.76,0,129694.9
849,PMM,CARGO,HOLD5,0.815,6.9,0.348,7193.11,52.82,5.81,0,131995.5
850,PMM,CARGO,HOLD5,0.815,7,0.354,7326.7,52.8,5.87,0,134345.4
851,PMM,CARGO,HOLD5,0.815,7.1,0.361,7461.21,52.79,5.93,0,136736.9
852,PMM,CARGO,HOLD5,0.815,7.2,0.367,7596.6,52.78,5.99,0,139156.4
853,PMM,CARGO,HOLD5,0.815,7.3,0.374,7732.93,52.76,6.05,0,141637.9
854,PMM,CARGO,HOLD5,0.815,7.4,0.381,7870.32,52.75,6.11,0,144238.6
855,PMM,CARGO,HOLD5,0.815,7.5,0.387,8008.77,52.73,6.17,0,146931.5
856,PMM,CARGO,HOLD5,0.815,7.6,0.394,8148.23,52.72,6.22,0,149633
857,PMM,CARGO,HOLD5,0.815,7.7,0.401,8288.63,52.7,6.28,0,152275.6
858,PMM,CARGO,HOLD5,0.815,7.8,0.408,8430.01,52.68,6.34,0,154993.3
859,PMM,CARGO,HOLD5,0.815,7.9,0.415,8572.42,52.67,6.4,0,157990.4
860,PMM,CARGO,HOLD5,0.815,8,0.422,8715.64,52.65,6.46,0,160735.8
861,PMM,CARGO,HOLD5,0.815,8.1,0.428,8859.37,52.63,6.52,0,162328.8
862,PMM,CARGO,HOLD5,0.815,8.2,0.435,9003.83,52.61,6.58,0,163227.1
863,PMM,CARGO,HOLD5,0.815,8.3,0.443,9149.58,52.6,6.64,0,164672.7
864,PMM,CARGO,HOLD5,0.815,8.4,0.45,9296.53,52.57,6.7,0,166564.5
865,PMM,CARGO,HOLD5,0.815,8.5,0.457,9444.19,52.55,6.76,0,167984.6
866,PMM,CARGO,HOLD5,0.815,8.6,0.464,9592.32,52.53,6.82,0,168893.2
867,PMM,CARGO,HOLD5,0.815,8.7,0.471,9740.84,52.51,6.88,0,169794.7
868,PMM,CARGO,HOLD5,0.815,8.8,0.478,9889.65,52.49,6.94,0,170698.6
869,PMM,CARGO,HOLD5,0.815,8.9,0.486,10038.67,52.47,7,0,171322.9
870,PMM,CARGO,HOLD5,0.815,9,0.493,10187.99,52.45,7.06,0,171869.7
871,PMM,CARGO,HOLD5,0.815,9.1,0.5,10337.85,52.42,7.11,0,172806.1
872,PMM,CARGO,HOLD5,0.815,9.2,0.507,10488.33,52.4,7.17,0,173938.5
873,PMM,CARGO,HOLD5,0.815,9.3,0.515,10639.43,52.38,7.23,0,174687.3
874,PMM,CARGO,HOLD5,0.815,9.4,0.522,10790.97,52.36,7.29,0,175079.8
875,PMM,CARGO,HOLD5,0.815,9.5,0.529,10942.66,52.34,7.35,0,175517.7
876,PMM,CARGO,HOLD5,0.815,9.6,0.537,11094.42,52.32,7.41,0,176063.6
877,PMM,CARGO,HOLD5,0.815,9.7,0.544,11246.27,52.29,7.47,0,176552.6
878,PMM,CARGO,HOLD5,0.815,9.8,0.551,11398.26,52.27,7.52,0,176831.8
879,PMM,CARGO,HOLD5,0.815,9.9,0.559,11550.33,52.25,7.58,0,176935.3
880,PMM,CARGO,HOLD5,0.815,10,0.566,11702.43,52.24,7.64,0,177011.9
881,PMM,CARGO,HOLD5,0.815,10.1,0.573,11854.54,52.22,7.7,0,177107.3
882,PMM,CARGO,HOLD5,0.815,10.2,0.581,12006.67,52.2,7.75,0,177199.5
883,PMM,CARGO,HOLD5,0.815,10.252,0.585,12085.79,52.19,7.78,0,177241.3
884,PMM,CARGO,HOLD5,0.815,10.3,0.588,12158.11,52.18,7.81,0,176236.8
885,PMM,CARGO,HOLD5,0.815,10.4,0.595,12310.57,52.16,7.87,0,176297.9
886,PMM,CARGO,HOLD5,0.815,10.5,0.603,12462.47,52.15,7.92,0,176357.3
887,PMM,CARGO,HOLD5,0.815,10.6,0.61,12614.39,52.13,7.98,0,176415.5
888,PMM,CARGO,HOLD5,0.815,10.7,0.617,12766.31,52.11,8.04,0,176470.8
889,PMM,CARGO,HOLD5,0.815,10.752,0.621,12845.32,52.11,8.07,0,176497.6
890,PMM,CARGO,HOLD5,0.815,10.8,0.625,12915.72,52.09,8.09,0,154519.1
891,PMM,CARGO,HOLD5,0.815,10.9,0.632,13065.5,52.07,8.15,0,152824
892,PMM,CARGO,HOLD5,0.815,11,0.639,13213.5,52.05,8.2,0,150137.9
893,PMM,CARGO,HOLD5,0.815,11.1,0.646,13360.48,52.02,8.26,0,146926.3
894,PMM,CARGO,HOLD5,0.815,11.2,0.653,13506.49,52,8.31,0,143780.1
895,PMM,CARGO,HOLD5,0.815,11.3,0.66,13651.52,51.98,8.36,0,140840.2
896,PMM,CARGO,HOLD5,0.815,11.4,0.667,13795.59,51.96,8.42,0,137958.3
897,PMM,CARGO,HOLD5,0.815,11.5,0.674,13938.71,51.94,8.47,0,135088.3
898,PMM,CARGO,HOLD5,0.815,11.6,0.681,14080.86,51.91,8.52,0,132254.4
899,PMM,CARGO,HOLD5,0.815,11.7,0.688,14222.05,51.89,8.57,0,129478.2
900,PMM,CARGO,HOLD5,0.815,11.8,0.695,14362.27,51.87,8.62,0,126736.2
901,PMM,CARGO,HOLD5,0.815,11.9,0.701,14501.51,51.85,8.67,0,123977.3
902,PMM,CARGO,HOLD5,0.815,12,0.708,14639.73,51.83,8.72,0,121179
903,PMM,CARGO,HOLD5,0.815,12.1,0.715,14776.91,51.81,8.77,0,118340.7
904,PMM,CARGO,HOLD5,0.815,12.2,0.721,14913.02,51.79,8.82,0,115497.9
905,PMM,CARGO,HOLD5,0.815,12.3,0.728,15048.02,51.77,8.87,0,112707.7
906,PMM,CARGO,HOLD5,0.815,12.384,0.733,15160.6,51.75,8.91,0,110427.9
907,PMM,CARGO,HOLD5,0.815,12.4,0.734,15181.06,51.75,8.92,0,110649.1
908,PMM,CARGO,HOLD5,0.815,12.5,0.741,15315.86,51.73,8.97,0,107751.7
909,PMM,CARGO,HOLD5,0.815,12.6,0.747,15448.4,51.71,9.02,0,104781.3
910,PMM,CARGO,HOLD5,0.815,12.7,0.754,15579.73,51.69,9.07,0,101870.8
911,PMM,CARGO,HOLD5,0.815,12.8,0.76,15709.84,51.67,9.12,0,99023.6
912,PMM,CARGO,HOLD5,0.815,12.9,0.766,15838.69,51.65,9.16,0,96150.4
913,PMM,CARGO,HOLD5,0.815,13,0.772,15966.26,51.63,9.21,0,93253.1
914,PMM,CARGO,HOLD5,0.815,13.1,0.778,16092.52,51.61,9.26,0,90391.8
915,PMM,CARGO,HOLD5,0.815,13.108,0.779,16102.57,51.61,9.26,0,90165.7
916,PMM,CARGO,HOLD5,0.815,13.2,0.784,16217.22,51.59,9.3,0,87507.2
917,PMM,CARGO,HOLD5,0.815,13.3,0.79,16341.03,51.58,9.35,0,84712.7
918,PMM,CARGO,HOLD5,0.815,13.4,0.796,16463.27,51.56,9.39,0,81973
919,PMM,CARGO,HOLD5,0.815,13.5,0.802,16584.17,51.54,9.44,0,79288.9
920,PMM,CARGO,HOLD5,0.815,13.6,0.808,16703.74,51.53,9.48,0,76665.8
921,PMM,CARGO,HOLD5,0.815,13.7,0.814,16821.96,51.51,9.52,0,74104
922,PMM,CARGO,HOLD5,0.815,13.8,0.819,16938.84,51.5,9.57,0,71600
923,PMM,CARGO,HOLD5,0.815,13.9,0.825,17054.38,51.48,9.61,0,69152.2
924,PMM,CARGO,HOLD5,0.815,14,0.83,17168.57,51.47,9.65,0,66759.8
925,PMM,CARGO,HOLD5,0.815,14.1,0.836,17281.43,51.45,9.7,0,64424.3
926,PMM,CARGO,HOLD5,0.815,14.2,0.841,17392.96,51.44,9.74,0,62147.6
927,PMM,CARGO,HOLD5,0.815,14.3,0.847,17503.13,51.43,9.78,0,59921.9
928,PMM,CARGO,HOLD5,0.815,14.4,0.852,17611.93,51.41,9.82,0,57736.4
929,PMM,CARGO,HOLD5,0.815,14.5,0.857,17719.42,51.4,9.86,0,55616.4
930,PMM,CARGO,HOLD5,0.815,14.6,0.862,17825.72,51.39,9.9,0,53599.5
931,PMM,CARGO,HOLD5,0.815,14.7,0.867,17930.54,51.37,9.94,0,51588.5
932,PMM,CARGO,HOLD5,0.815,14.8,0.872,18033.37,51.36,9.98,0,49420.5
933,PMM,CARGO,HOLD5,0.815,14.9,0.877,18134.33,51.35,10.02,0,47210.2
934,PMM,CARGO,HOLD5,0.815,15,0.882,18233.98,51.34,10.06,0,45231.5
935,PMM,CARGO,HOLD5,0.815,15.1,0.887,18332.45,51.32,10.09,0,43478.3
936,PMM,CARGO,HOLD5,0.815,15.2,0.891,18429.6,51.31,10.13,0,41770.1
937,PMM,CARGO,HOLD5,0.815,15.3,0.896,18525.37,51.3,10.17,0,40061.6
938,PMM,CARGO,HOLD5,0.815,15.4,0.901,18619.79,51.29,10.21,0,38395.3
939,PMM,CARGO,HOLD5,0.815,15.5,0.905,18712.82,51.28,10.24,0,36782.7
940,PMM,CARGO,HOLD5,0.815,15.6,0.909,18804.47,51.27,10.28,0,35213.2
941,PMM,CARGO,HOLD5,0.815,15.7,0.914,18894.69,51.26,10.31,0,33677.7
942,PMM,CARGO,HOLD5,0.815,15.8,0.918,18983.51,51.25,10.35,0,32182.6
943,PMM,CARGO,HOLD5,0.815,15.9,0.922,19070.98,51.24,10.38,0,30744.2
944,PMM,CARGO,HOLD5,0.815,16,0.927,19157.17,51.23,10.42,0,29370.8
945,PMM,CARGO,HOLD5,0.815,16.025,0.928,19178.52,51.23,10.43,0,29038
946,PMM,CARGO,HOLD5,0.815,16.1,0.931,19242.33,51.22,10.45,0,28864.7
947,PMM,CARGO,HOLD5,0.815,16.2,0.935,19327.26,51.21,10.49,0,28643
948,PMM,CARGO,HOLD5,0.815,16.3,0.939,19412.01,51.2,10.52,0,28469.4
949,PMM,CARGO,HOLD5,0.815,16.4,0.943,19496.51,51.19,10.55,0,28263.1
950,PMM,CARGO,HOLD5,0.815,16.5,0.947,19580.65,51.19,10.59,0,27884.8
951,PMM,CARGO,HOLD5,0.815,16.6,0.951,19664.72,51.18,10.62,0,27662.2
952,PMM,CARGO,HOLD5,0.815,16.7,0.955,19749.13,51.17,10.66,0,28033.4
953,PMM,CARGO,HOLD5,0.815,16.8,0.959,19832.79,51.16,10.69,0,27093.3
954,PMM,CARGO,HOLD5,0.815,16.864,0.962,19884.99,51.15,10.71,0,24227.3
955,PMM,CARGO,HOLD5,0.815,16.9,0.963,19906.47,51.15,10.72,0,22270.2
956,PMM,CARGO,HOLD5,0.815,17,0.966,19968.13,51.14,10.75,0,17256.6
957,PMM,CARGO,HOLD5,0.815,17.014,0.966,19976.71,51.14,10.75,0,16559.3
958,PMM,CARGO,HOLD5,0.815,17.1,0.968,20022.19,51.14,10.77,0,16559.3
959,PMM,CARGO,HOLD5,0.815,17.2,0.971,20075.1,51.14,10.79,0,16559.3
960,PMM,CARGO,HOLD5,0.815,17.3,0.973,20128.05,51.14,10.82,0,16559.3
961,PMM,CARGO,HOLD5,0.815,17.4,0.976,20181.04,51.13,10.84,0,16559.3
962,PMM,CARGO,HOLD5,0.815,17.5,0.979,20234.04,51.13,10.86,0,16559.3
963,PMM,CARGO,HOLD5,0.815,17.6,0.981,20287.04,51.13,10.88,0,16559.3
964,PMM,CARGO,HOLD5,0.815,17.7,0.984,20340.03,51.13,10.91,0,16559.3
965,PMM,CARGO,HOLD5,0.815,17.8,0.986,20393.02,51.13,10.93,0,16559.3
966,PMM,CARGO,HOLD5,0.815,17.9,0.989,20446.01,51.13,10.95,0,16559.3
967,PMM,CARGO,HOLD5,0.815,18,0.991,20499.01,51.12,10.98,0,16559.3
968,PMM,CARGO,HOLD5,0.815,18.1,0.994,20552,51.12,11,0,16559.3
969,PMM,CARGO,HOLD5,0.815,18.2,0.997,20604.99,51.12,11.02,0,16559.3
970,PMM,CARGO,HOLD5,0.815,18.3,0.999,20657.98,51.12,11.05,0,16559.3
971,PMM,CARGO,HOLD5,0.815,18.334,1,20676,51.12,11.06,0,16559.3
972,PMM,WB,FORE PEAK TANK C,1.025,0,0,0,218.62,0,0,21.1
973,PMM,WB,FORE PEAK TANK C,1.025,0.1,0.001,2.31,218.52,0.06,0,122.8
974,PMM,WB,FORE PEAK TANK C,1.025,0.2,0.002,5.86,218.62,0.11,0,230.2
975,PMM,WB,FORE PEAK TANK C,1.025,0.3,0.003,10.53,218.86,0.17,0,342.5
976,PMM,WB,FORE PEAK TANK C,1.025,0.4,0.005,16.12,219.12,0.24,0,457.9
977,PMM,WB,FORE PEAK TANK C,1.025,0.5,0.007,22.39,219.28,0.3,0,575
978,PMM,WB,FORE PEAK TANK C,1.025,0.6,0.009,29.32,219.39,0.36,0,693.4
979,PMM,WB,FORE PEAK TANK C,1.025,0.7,0.011,36.86,219.5,0.42,0,812.5
980,PMM,WB,FORE PEAK TANK C,1.025,0.8,0.013,44.95,219.6,0.48,0,931.9
981,PMM,WB,FORE PEAK TANK C,1.025,0.9,0.016,53.53,219.68,0.54,0,1050.9
982,PMM,WB,FORE PEAK TANK C,1.025,1,0.019,62.52,219.75,0.6,0,1169.3
983,PMM,WB,FORE PEAK TANK C,1.025,1.1,0.022,71.88,219.8,0.66,0,1286.8
984,PMM,WB,FORE PEAK TANK C,1.025,1.2,0.024,81.63,219.86,0.71,0,1403.5
985,PMM,WB,FORE PEAK TANK C,1.025,1.3,0.027,91.81,219.91,0.77,0,1519.4
986,PMM,WB,FORE PEAK TANK C,1.025,1.4,0.031,102.45,219.97,0.83,0,1634.4
987,PMM,WB,FORE PEAK TANK C,1.025,1.5,0.034,113.52,220.02,0.89,0,1748.2
988,PMM,WB,FORE PEAK TANK C,1.025,1.6,0.037,124.95,220.08,0.95,0,1860.9
989,PMM,WB,FORE PEAK TANK C,1.025,1.7,0.041,136.73,220.13,1.01,0,1972.3
990,PMM,WB,FORE PEAK TANK C,1.025,1.8,0.045,148.83,220.18,1.07,0,2082.4
991,PMM,WB,FORE PEAK TANK C,1.025,1.9,0.048,161.22,220.23,1.13,0,2190.8
992,PMM,WB,FORE PEAK TANK C,1.025,2,0.052,173.91,220.27,1.19,0,2297.2
993,PMM,WB,FORE PEAK TANK C,1.025,2.045,0.054,179.7,220.29,1.22,0,2344.4
994,PMM,WB,FORE PEAK TANK C,1.025,2.1,0.056,186.86,220.31,1.25,0,2403.1
995,PMM,WB,FORE PEAK TANK C,1.025,2.2,0.06,200.08,220.35,1.31,0,2506.3
996,PMM,WB,FORE PEAK TANK C,1.025,2.3,0.064,213.54,220.39,1.37,0,2608.6
997,PMM,WB,FORE PEAK TANK C,1.025,2.4,0.068,227.24,220.42,1.43,0,2709
998,PMM,WB,FORE PEAK TANK C,1.025,2.5,0.072,241.16,220.45,1.49,0,2807.3
999,PMM,WB,FORE PEAK TANK C,1.025,2.6,0.076,255.29,220.48,1.55,0,2903.9
1000,PMM,WB,FORE PEAK TANK C,1.025,2.7,0.081,269.63,220.51,1.61,0,2998.9
1001,PMM,WB,FORE PEAK TANK C,1.025,2.8,0.085,284.16,220.54,1.66,0,3092.2
1002,PMM,WB,FORE PEAK TANK C,1.025,2.9,0.089,298.88,220.57,1.72,0,3183.8
1003,PMM,WB,FORE PEAK TANK C,1.025,3,0.094,313.77,220.59,1.78,0,3273.5
1004,PMM,WB,FORE PEAK TANK C,1.025,3.1,0.098,328.84,220.61,1.84,0,3361.6
1005,PMM,WB,FORE PEAK TANK C,1.025,3.2,0.103,344.07,220.63,1.9,0,3447.9
1006,PMM,WB,FORE PEAK TANK C,1.025,3.3,0.108,359.47,220.65,1.96,0,3532.5
1007,PMM,WB,FORE PEAK TANK C,1.025,3.4,0.112,375.05,220.67,2.01,0,3615.2
1008,PMM,WB,FORE PEAK TANK C,1.025,3.5,0.117,390.8,220.69,2.07,0,3696.3
1009,PMM,WB,FORE PEAK TANK C,1.025,3.6,0.122,406.73,220.71,2.13,0,3775.4
1010,PMM,WB,FORE PEAK TANK C,1.025,3.7,0.127,422.81,220.73,2.19,0,3852.8
1011,PMM,WB,FORE PEAK TANK C,1.025,3.8,0.131,439.04,220.75,2.24,0,3928.4
1012,PMM,WB,FORE PEAK TANK C,1.025,3.9,0.136,455.41,220.77,2.3,0,4002.2
1013,PMM,WB,FORE PEAK TANK C,1.025,4,0.141,471.91,220.79,2.36,0,4074.3
1014,PMM,WB,FORE PEAK TANK C,1.025,4.1,0.146,488.54,220.8,2.42,0,4144.7
1015,PMM,WB,FORE PEAK TANK C,1.025,4.2,0.151,505.3,220.82,2.48,0,4213.3
1016,PMM,WB,FORE PEAK TANK C,1.025,4.3,0.156,522.17,220.84,2.53,0,4280.1
1017,PMM,WB,FORE PEAK TANK C,1.025,4.4,0.161,539.18,220.85,2.59,0,4345.3
1018,PMM,WB,FORE PEAK TANK C,1.025,4.5,0.167,556.31,220.87,2.65,0,4408.7
1019,PMM,WB,FORE PEAK TANK C,1.025,4.6,0.172,573.57,220.88,2.7,0,4470.4
1020,PMM,WB,FORE PEAK TANK C,1.025,4.7,0.177,590.93,220.9,2.76,0,4530.4
1021,PMM,WB,FORE PEAK TANK C,1.025,4.8,0.182,608.38,220.91,2.82,0,4588.6
1022,PMM,WB,FORE PEAK TANK C,1.025,4.9,0.187,625.94,220.92,2.88,0,4645.2
1023,PMM,WB,FORE PEAK TANK C,1.025,5,0.193,643.58,220.94,2.93,0,4700
1024,PMM,WB,FORE PEAK TANK C,1.025,5.1,0.198,661.31,220.95,2.99,0,4753.1
1025,PMM,WB,FORE PEAK TANK C,1.025,5.2,0.203,679.13,220.96,3.05,0,4804.7
1026,PMM,WB,FORE PEAK TANK C,1.025,5.3,0.209,697.02,220.97,3.1,0,4854.5
1027,PMM,WB,FORE PEAK TANK C,1.025,5.4,0.214,715,220.99,3.16,0,4902.8
1028,PMM,WB,FORE PEAK TANK C,1.025,5.5,0.219,733.05,221,3.22,0,4949.4
1029,PMM,WB,FORE PEAK TANK C,1.025,5.6,0.225,751.17,221.01,3.27,0,4994.4
1030,PMM,WB,FORE PEAK TANK C,1.025,5.7,0.23,769.36,221.02,3.33,0,5038
1031,PMM,WB,FORE PEAK TANK C,1.025,5.8,0.236,787.62,221.03,3.38,0,5079.9
1032,PMM,WB,FORE PEAK TANK C,1.025,5.9,0.241,805.95,221.04,3.44,0,5120.3
1033,PMM,WB,FORE PEAK TANK C,1.025,6,0.247,824.33,221.05,3.5,0,5159.2
1034,PMM,WB,FORE PEAK TANK C,1.025,6.1,0.252,842.77,221.06,3.55,0,5196.8
1035,PMM,WB,FORE PEAK TANK C,1.025,6.2,0.258,861.27,221.06,3.61,0,5232.8
1036,PMM,WB,FORE PEAK TANK C,1.025,6.3,0.263,879.82,221.07,3.66,0,5267.4
1037,PMM,WB,FORE PEAK TANK C,1.025,6.4,0.269,898.43,221.08,3.72,0,5300.6
1038,PMM,WB,FORE PEAK TANK C,1.025,6.5,0.274,917.08,221.09,3.77,0,5332.4
1039,PMM,WB,FORE PEAK TANK C,1.025,6.6,0.28,935.77,221.1,3.83,0,5362.7
1040,PMM,WB,FORE PEAK TANK C,1.025,6.7,0.286,954.51,221.11,3.89,0,5391.8
1041,PMM,WB,FORE PEAK TANK C,1.025,6.8,0.291,973.3,221.11,3.94,0,5419.4
1042,PMM,WB,FORE PEAK TANK C,1.025,6.9,0.297,992.12,221.12,4,0,5445.7
1043,PMM,WB,FORE PEAK TANK C,1.025,7,0.303,1010.98,221.13,4.05,0,5470.7
1044,PMM,WB,FORE PEAK TANK C,1.025,7.1,0.308,1029.87,221.13,4.11,0,5494.5
1045,PMM,WB,FORE PEAK TANK C,1.025,7.2,0.314,1048.8,221.14,4.16,0,5517
1046,PMM,WB,FORE PEAK TANK C,1.025,7.3,0.32,1067.76,221.15,4.22,0,5538.2
1047,PMM,WB,FORE PEAK TANK C,1.025,7.4,0.325,1086.75,221.15,4.27,0,5558.2
1048,PMM,WB,FORE PEAK TANK C,1.025,7.5,0.331,1105.76,221.16,4.33,0,5577
1049,PMM,WB,FORE PEAK TANK C,1.025,7.6,0.337,1124.81,221.17,4.38,0,5594.9
1050,PMM,WB,FORE PEAK TANK C,1.025,7.7,0.342,1143.87,221.17,4.43,0,5611.5
1051,PMM,WB,FORE PEAK TANK C,1.025,7.8,0.348,1162.96,221.18,4.49,0,5626.9
1052,PMM,WB,FORE PEAK TANK C,1.025,7.9,0.354,1182.08,221.18,4.54,0,5641.3
1053,PMM,WB,FORE PEAK TANK C,1.025,8,0.36,1201.21,221.19,4.6,0,5654.4
1054,PMM,WB,FORE PEAK TANK C,1.025,8.1,0.365,1220.35,221.19,4.65,0,5666.5
1055,PMM,WB,FORE PEAK TANK C,1.025,8.2,0.371,1239.52,221.2,4.71,0,5677.4
1056,PMM,WB,FORE PEAK TANK C,1.025,8.3,0.377,1258.7,221.2,4.76,0,5687.2
1057,PMM,WB,FORE PEAK TANK C,1.025,8.4,0.382,1277.89,221.21,4.81,0,5696.2
1058,PMM,WB,FORE PEAK TANK C,1.025,8.5,0.388,1297.09,221.21,4.87,0,5704.3
1059,PMM,WB,FORE PEAK TANK C,1.025,8.6,0.394,1316.3,221.22,4.92,0,5711.6
1060,PMM,WB,FORE PEAK TANK C,1.025,8.7,0.4,1335.51,221.22,4.97,0,5718.2
1061,PMM,WB,FORE PEAK TANK C,1.025,8.8,0.405,1354.74,221.22,5.03,0,5723.9
1062,PMM,WB,FORE PEAK TANK C,1.025,8.9,0.411,1373.97,221.23,5.08,0,5728.9
1063,PMM,WB,FORE PEAK TANK C,1.025,9,0.417,1393.2,221.23,5.14,0,5733.2
1064,PMM,WB,FORE PEAK TANK C,1.025,9.1,0.423,1412.43,221.24,5.19,0,5736.9
1065,PMM,WB,FORE PEAK TANK C,1.025,9.2,0.429,1431.67,221.24,5.24,0,5739.9
1066,PMM,WB,FORE PEAK TANK C,1.025,9.3,0.434,1450.9,221.24,5.29,0,5742.5
