Trim,DRAFT,DISPL,TPC,LCB,LCF,MTC,TKM,VCB,LKM,DISP_NAKED
4,15.98,135652.78,95.5,113.62,109.25,1606.39,18.31,8.36,283.08,135315.98
4,15.99,135748.28,95.54,113.62,109.25,1606.42,18.31,8.36,282.9,135411.39
4,16,135843.83,95.58,113.61,109.25,1606.45,18.31,8.37,282.72,135506.84
4,16.01,135939.41,95.63,113.61,109.25,1606.48,18.31,8.37,282.54,135602.34
4,16.02,136035.03,95.67,113.61,109.25,1606.51,18.3,8.38,282.36,135697.88
5,3.03,22413.29,81.05,102.3,120.47,1046.36,50.03,1.77,1025.43,22249.67
5,3.04,22494.33,81.05,102.36,120.48,1046.97,49.88,1.77,1022.54,22330.58
5,3.05,22575.38,81.04,102.43,120.49,1047.57,49.73,1.78,1019.65,22411.5
5,3.06,22656.42,81.05,102.49,120.5,1048.17,49.58,1.78,1016.79,22492.41
5,3.07,22737.47,81.04,102.56,120.51,1048.77,49.44,1.79,1013.93,22573.33
5,3.08,22818.51,81.04,102.62,120.51,1049.37,49.29,1.79,1011.1,22654.24
5,3.09,22899.55,81.04,102.68,120.52,1049.96,49.15,1.79,1008.27,22735.15
5,3.1,22980.6,81.04,102.75,120.53,1050.56,49.01,1.8,1005.46,22816.06
5,3.11,23061.64,81.04,102.81,120.54,1051.15,48.86,1.8,1002.66,22896.97
5,3.12,23142.68,81.04,102.87,120.55,1051.74,48.72,1.81,999.88,22977.88
5,3.13,23223.72,81.04,102.93,120.55,1052.32,48.58,1.81,997.11,23058.79
5,3.14,23304.76,81.04,102.99,120.56,1052.91,48.44,1.82,994.36,23139.7
5,3.15,23385.81,81.04,103.05,120.57,1053.49,48.3,1.82,991.62,23220.61
5,3.16,23466.85,81.04,103.11,120.58,1054.07,48.16,1.83,988.89,23301.53
5,3.17,23547.89,81.04,103.17,120.58,1054.64,48.03,1.83,986.18,23382.44
5,3.18,23628.94,81.04,103.23,120.59,1055.22,47.89,1.84,983.48,23463.35
5,3.19,23709.98,81.04,103.29,120.6,1055.79,47.75,1.84,980.8,23544.26
5,3.2,23791.02,81.05,103.35,120.6,1056.36,47.62,1.84,978.13,23625.17
5,3.21,23872.07,81.05,103.41,120.61,1056.93,47.48,1.85,975.47,23706.09
5,3.22,23953.12,81.05,103.46,120.62,1057.49,47.35,1.85,972.83,23787
5,3.23,24034.16,81.05,103.52,120.62,1058.06,47.22,1.86,970.2,23867.92
5,3.24,24115.21,81.05,103.58,120.63,1058.62,47.08,1.86,967.58,23948.83
5,3.25,24196.26,81.05,103.63,120.64,1059.18,46.95,1.87,964.98,24029.75
5,3.26,24277.31,81.05,103.69,120.64,1059.74,46.82,1.87,962.39,24110.67
5,3.27,24358.37,81.05,103.75,120.65,1060.29,46.69,1.88,959.82,24191.59
5,3.28,24439.42,81.06,103.8,120.66,1060.85,46.56,1.88,957.25,24272.52
5,3.29,24520.48,81.06,103.86,120.66,1061.4,46.43,1.89,954.71,24353.44
5,3.3,24601.54,81.06,103.91,120.67,1061.95,46.3,1.89,952.17,24434.37
5,3.31,24682.59,81.06,103.97,120.67,1062.49,46.18,1.89,949.65,24515.3
5,3.32,24763.66,81.07,104.02,120.68,1063.04,46.05,1.9,947.14,24596.23
5,3.33,24844.72,81.07,104.07,120.68,1063.58,45.93,1.9,944.65,24677.17
5,3.34,24925.79,81.07,104.13,120.69,1064.12,45.8,1.91,942.17,24758.1
5,3.35,25006.86,81.07,104.18,120.7,1064.66,45.68,1.91,939.7,24839.04
5,3.36,25087.94,81.08,104.23,120.7,1065.2,45.55,1.92,937.25,24919.98
5,3.37,25169.01,81.08,104.29,120.71,1065.73,45.43,1.92,934.81,25000.93
5,3.38,25250.09,81.08,104.34,120.71,1066.26,45.31,1.93,932.38,25081.88
5,3.39,25331.17,81.09,104.39,120.72,1066.79,45.19,1.93,929.97,25162.83
5,3.4,25412.26,81.09,104.44,120.72,1067.32,45.07,1.94,927.57,25243.78
5,3.41,25493.35,81.09,104.49,120.73,1067.85,44.95,1.94,925.18,25324.74
5,3.42,25574.45,81.1,104.54,120.73,1068.37,44.83,1.95,922.81,25405.7
5,3.43,25655.54,81.1,104.59,120.74,1068.9,44.71,1.95,920.45,25486.67
5,3.44,25736.64,81.1,104.64,120.74,1069.42,44.59,1.95,918.1,25567.64
5,3.45,25817.75,81.11,104.69,120.74,1069.94,44.48,1.96,915.76,25648.61
5,3.46,25898.85,81.11,104.74,120.75,1070.45,44.36,1.96,913.44,25729.59
5,3.47,25979.97,81.12,104.79,120.75,1070.97,44.25,1.97,911.13,25810.57
5,3.48,26061.08,81.12,104.84,120.76,1071.48,44.13,1.97,908.84,25891.55
5,3.49,26142.21,81.13,104.89,120.76,1071.99,44.02,1.98,906.55,25972.54
5,3.5,26223.33,81.13,104.94,120.77,1072.5,43.91,1.98,904.28,26053.54
5,3.51,26304.46,81.14,104.99,120.77,1073.01,43.79,1.99,902.02,26134.54
5,3.52,26385.6,81.14,105.04,120.77,1073.51,43.68,1.99,899.78,26215.54
5,3.53,26466.74,81.14,105.08,120.78,1074.02,43.57,2,897.55,26296.55
5,3.54,26547.88,81.15,105.13,120.78,1074.52,43.46,2,895.33,26377.56
5,3.55,26629.03,81.15,105.18,120.78,1075.02,43.35,2.01,893.12,26458.58
5,3.56,26710.17,81.16,105.23,120.79,1075.51,43.24,2.01,890.93,26539.61
5,3.57,26791.33,81.16,105.27,120.79,1076.01,43.13,2.02,888.75,26620.64
5,3.58,26872.49,81.17,105.32,120.79,1076.5,43.03,2.02,886.58,26701.67
5,3.59,26953.66,81.17,105.37,120.8,1077,42.92,2.02,884.42,26782.71
5,3.6,27034.83,81.18,105.41,120.8,1077.49,42.81,2.03,882.27,26863.76
5,3.61,27116.01,81.18,105.46,120.8,1077.98,42.71,2.03,880.14,26944.8
5,3.62,27197.19,81.19,105.5,120.81,1078.46,42.6,2.04,878.02,27025.86
5,3.63,27278.37,81.19,105.55,120.81,1078.95,42.5,2.04,875.91,27106.92
5,3.64,27359.57,81.2,105.59,120.81,1079.43,42.4,2.05,873.81,27187.99
5,3.65,27440.77,81.2,105.64,120.81,1079.92,42.29,2.05,871.73,27269.06
5,3.66,27521.97,81.21,105.68,120.82,1080.4,42.19,2.06,869.65,27350.13
5,3.67,27603.18,81.21,105.73,120.82,1080.88,42.09,2.06,867.59,27431.21
5,3.68,27684.39,81.22,105.77,120.82,1081.35,41.99,2.07,865.54,27512.3
5,3.69,27765.61,81.22,105.81,120.82,1081.83,41.89,2.07,863.5,27593.39
5,3.7,27846.83,81.23,105.86,120.83,1082.31,41.79,2.08,861.47,27674.49
5,3.71,27928.06,81.24,105.9,120.83,1082.78,41.69,2.08,859.45,27755.59
5,3.72,28009.3,81.24,105.94,120.83,1083.25,41.59,2.09,857.45,27836.7
5,3.73,28090.54,81.25,105.99,120.83,1083.72,41.49,2.09,855.45,27917.82
5,3.74,28171.79,81.25,106.03,120.84,1084.19,41.4,2.09,853.47,27998.94
5,3.75,28253.04,81.26,106.07,120.84,1084.66,41.3,2.1,851.49,28080.06
5,3.76,28334.29,81.26,106.11,120.84,1085.13,41.2,2.1,849.53,28161.19
5,3.77,28415.55,81.27,106.16,120.84,1085.59,41.11,2.11,847.58,28242.32
5,3.78,28496.82,81.27,106.2,120.84,1086.06,41.01,2.11,845.63,28323.46
5,3.79,28578.09,81.28,106.24,120.84,1086.52,40.92,2.12,843.7,28404.61
5,3.8,28659.37,81.28,106.28,120.85,1086.98,40.82,2.12,841.78,28485.76
5,3.81,28740.66,81.29,106.32,120.85,1087.45,40.73,2.13,839.87,28566.92
5,3.82,28821.95,81.29,106.36,120.85,1087.91,40.64,2.13,837.96,28648.08
5,3.83,28903.24,81.3,106.4,120.85,1088.36,40.54,2.14,836.07,28729.25
5,3.84,28984.54,81.31,106.44,120.85,1088.82,40.45,2.14,834.19,28810.42
5,3.85,29065.85,81.31,106.48,120.85,1089.28,40.36,2.15,832.32,28891.6
5,3.86,29147.16,81.32,106.52,120.85,1089.73,40.27,2.15,830.45,28972.79
5,3.87,29228.48,81.32,106.56,120.85,1090.19,40.18,2.16,828.6,29053.98
5,3.88,29309.8,81.33,106.6,120.86,1090.64,40.09,2.16,826.76,29135.18
5,3.89,29391.13,81.33,106.64,120.86,1091.1,40,2.17,824.92,29216.38
5,3.9,29472.46,81.34,106.68,120.86,1091.55,39.91,2.17,823.1,29297.58
5,3.91,29553.8,81.35,106.72,120.86,1092,39.82,2.17,821.28,29378.8
5,3.92,29635.15,81.35,106.76,120.86,1092.45,39.74,2.18,819.47,29460.02
5,3.93,29716.5,81.36,106.8,120.86,1092.9,39.65,2.18,817.67,29541.24
5,3.94,29797.86,81.36,106.83,120.86,1093.35,39.56,2.19,815.88,29622.47
5,3.95,29879.22,81.37,106.87,120.86,1093.8,39.48,2.19,814.1,29703.71
5,3.96,29960.59,81.38,106.91,120.86,1094.25,39.39,2.2,812.33,29784.95
5,3.97,30041.96,81.38,106.95,120.86,1094.69,39.3,2.2,810.57,29866.2
5,3.98,30123.35,81.39,106.98,120.86,1095.14,39.22,2.21,808.81,29947.45
5,3.99,30204.73,81.39,107.02,120.86,1095.58,39.13,2.21,807.06,30028.71
5,4,30286.12,81.4,107.06,120.86,1096.03,39.05,2.22,805.33,30109.98
5,4.01,30367.52,81.41,107.1,120.86,1096.47,38.97,2.22,803.6,30191.25
5,4.02,30448.93,81.41,107.13,120.86,1096.92,38.88,2.23,801.87,30272.53
5,4.03,30530.33,81.42,107.17,120.86,1097.36,38.8,2.23,800.16,30353.81
5,4.04,30611.75,81.42,107.2,120.86,1097.8,38.72,2.24,798.45,30435.1
5,4.05,30693.17,81.43,107.24,120.86,1098.24,38.64,2.24,796.75,30516.4
5,4.06,30774.6,81.43,107.28,120.86,1098.69,38.55,2.25,795.06,30597.7
5,4.07,30856.04,81.44,107.31,120.86,1099.13,38.47,2.25,793.38,30679
5,4.08,30937.47,81.45,107.35,120.86,1099.57,38.39,2.26,791.71,30760.31
5,4.09,31018.92,81.45,107.38,120.86,1100.01,38.31,2.26,790.04,30841.63
5,4.1,31100.37,81.46,107.42,120.86,1100.45,38.23,2.26,788.38,30922.96
5,4.11,31181.82,81.46,107.45,120.86,1100.89,38.15,2.27,786.73,31004.29
5,4.12,31263.28,81.47,107.49,120.86,1101.33,38.07,2.27,785.08,31085.62
5,4.13,31344.75,81.47,107.52,120.86,1101.77,37.99,2.28,783.44,31166.96
5,4.14,31426.22,81.48,107.56,120.86,1102.21,37.91,2.28,781.81,31248.31
5,4.15,31507.7,81.49,107.59,120.86,1102.64,37.84,2.29,780.19,31329.66
5,4.16,31589.19,81.49,107.63,120.86,1103.08,37.76,2.29,778.58,31411.02
5,4.17,31670.68,81.5,107.66,120.86,1103.52,37.68,2.3,776.97,31492.38
5,4.18,31752.17,81.5,107.69,120.86,1103.96,37.6,2.3,775.37,31573.75
5,4.19,31833.67,81.51,107.73,120.85,1104.39,37.53,2.31,773.78,31655.12
5,4.2,31915.18,81.51,107.76,120.85,1104.83,37.45,2.31,772.2,31736.5
5,4.21,31996.69,81.52,107.79,120.85,1105.27,37.38,2.32,770.62,31817.89
5,4.22,32078.21,81.52,107.83,120.85,1105.7,37.3,2.32,769.05,31899.28
5,4.23,32159.73,81.53,107.86,120.85,1106.14,37.22,2.33,767.49,31980.67
5,4.24,32241.25,81.53,107.89,120.85,1106.57,37.15,2.33,765.93,32062.07
5,4.25,32322.79,81.54,107.92,120.85,1107.01,37.08,2.34,764.38,32143.48
5,4.26,32404.32,81.54,107.96,120.85,1107.44,37,2.34,762.84,32224.89
5,4.27,32485.87,81.55,107.99,120.85,1107.88,36.93,2.35,761.31,32306.3
5,4.28,32567.42,81.55,108.02,120.84,1108.31,36.85,2.35,759.78,32387.73
5,4.29,32648.97,81.56,108.05,120.84,1108.75,36.78,2.36,758.26,32469.16
5,4.3,32730.53,81.57,108.08,120.84,1109.18,36.71,2.36,756.75,32550.59
5,4.31,32812.09,81.57,108.12,120.84,1109.62,36.64,2.37,755.25,32632.03
5,4.32,32893.66,81.57,108.15,120.84,1110.05,36.56,2.37,753.75,32713.47
5,4.33,32975.23,81.58,108.18,120.84,1110.49,36.49,2.37,752.26,32794.91
5,4.34,33056.82,81.58,108.21,120.83,1110.92,36.42,2.38,750.77,32876.37
5,4.35,33138.39,81.59,108.24,120.83,1111.35,36.35,2.38,749.3,32957.82
5,4.36,33219.98,81.6,108.27,120.83,1111.79,36.28,2.39,747.83,33039.29
5,4.37,33301.58,81.6,108.3,120.83,1112.22,36.21,2.39,746.36,33120.75
5,4.38,33383.18,81.6,108.33,120.83,1112.66,36.14,2.4,744.91,33202.22
5,4.39,33464.78,81.61,108.36,120.82,1113.09,36.07,2.4,743.46,33283.7
5,4.4,33546.39,81.62,108.39,120.82,1113.52,36,2.41,742.01,33365.18
5,4.41,33628,81.62,108.42,120.82,1113.96,35.93,2.41,740.58,33446.67
5,4.42,33709.62,81.62,108.45,120.82,1114.39,35.86,2.42,739.15,33528.16
5,4.43,33791.24,81.63,108.48,120.82,1114.83,35.8,2.42,737.73,33609.65
5,4.44,33872.87,81.63,108.51,120.81,1115.26,35.73,2.43,736.31,33691.16
5,4.45,33954.5,81.64,108.54,120.81,1115.69,35.66,2.43,734.9,33772.66
5,4.46,34036.13,81.64,108.57,120.81,1116.13,35.59,2.44,733.5,33854.17
5,4.47,34117.77,81.65,108.6,120.81,1116.56,35.53,2.44,732.1,33935.68
5,4.48,34199.42,81.65,108.63,120.8,1117,35.46,2.45,730.71,34017.2
5,4.49,34281.07,81.66,108.66,120.8,1117.43,35.39,2.45,729.33,34098.72
5,4.5,34362.72,81.66,108.69,120.8,1117.87,35.33,2.46,727.95,34180.25
5,4.51,34444.38,81.67,108.71,120.79,1118.3,35.26,2.46,726.58,34261.78
5,4.52,34526.04,81.67,108.74,120.79,1118.73,35.2,2.47,725.22,34343.32
5,4.53,34607.71,81.68,108.77,120.79,1119.17,35.13,2.47,723.86,34424.86
5,4.54,34689.38,81.68,108.8,120.79,1119.61,35.07,2.48,722.51,34506.4
5,4.55,34771.06,81.68,108.83,120.78,1120.04,35,2.48,721.17,34587.95
5,4.56,34852.74,81.68,108.86,120.78,1120.48,34.94,2.49,719.83,34669.51
5,4.57,34934.42,81.69,108.88,120.78,1120.91,34.88,2.49,718.5,34751.06
5,4.58,35016.11,81.69,108.91,120.77,1121.35,34.81,2.49,717.17,34832.62
5,4.59,35097.8,81.7,108.94,120.77,1121.79,34.75,2.5,715.85,34914.19
5,4.6,35179.5,81.7,108.97,120.77,1122.22,34.69,2.5,714.54,34995.76
5,4.61,35261.2,81.71,108.99,120.76,1122.66,34.62,2.51,713.23,35077.34
5,4.62,35342.91,81.71,109.02,120.76,1123.1,34.56,2.51,711.93,35158.91
5,4.63,35424.62,81.72,109.05,120.76,1123.53,34.5,2.52,710.63,35240.5
5,4.64,35506.33,81.72,109.07,120.75,1123.97,34.44,2.52,709.34,35322.09
5,4.65,35588.05,81.72,109.1,120.75,1124.41,34.38,2.53,708.06,35403.68
5,4.66,35669.77,81.73,109.13,120.75,1124.85,34.32,2.53,706.78,35485.27
5,4.67,35751.5,81.73,109.15,120.74,1125.29,34.26,2.54,705.51,35566.87
5,4.68,35833.22,81.73,109.18,120.74,1125.73,34.2,2.54,704.25,35648.47
5,4.69,35914.96,81.74,109.21,120.73,1126.17,34.14,2.55,702.99,35730.08
5,4.7,35996.7,81.75,109.23,120.73,1126.61,34.08,2.55,701.74,35811.69
5,4.71,36078.44,81.75,109.26,120.73,1127.05,34.02,2.56,700.49,35893.31
5,4.72,36160.18,81.75,109.28,120.72,1127.49,33.96,2.56,699.25,35974.93
5,4.73,36241.93,81.76,109.31,120.72,1127.93,33.9,2.57,698.01,36056.55
5,4.74,36323.68,81.76,109.33,120.71,1128.37,33.84,2.57,696.78,36138.17
5,4.75,36405.44,81.76,109.36,120.71,1128.82,33.78,2.58,695.56,36219.8
5,4.76,36487.2,81.77,109.38,120.71,1129.26,33.72,2.58,694.34,36301.43
5,4.77,36568.96,81.77,109.41,120.7,1129.7,33.67,2.59,693.12,36383.07
5,4.78,36650.73,81.77,109.43,120.7,1130.15,33.61,2.59,691.92,36464.71
5,4.79,36732.5,81.77,109.46,120.69,1130.59,33.55,2.6,690.71,36546.36
5,4.8,36814.27,81.78,109.48,120.69,1131.04,33.49,2.6,689.52,36628
5,4.81,36896.05,81.78,109.51,120.68,1131.48,33.44,2.61,688.33,36709.65
5,4.82,36977.83,81.79,109.53,120.68,1131.93,33.38,2.61,687.14,36791.31
5,4.83,37059.62,81.79,109.56,120.67,1132.37,33.32,2.62,685.96,36872.96
5,4.84,37141.41,81.79,109.58,120.67,1132.82,33.27,2.62,684.79,36954.63
5,4.85,37223.2,81.8,109.61,120.66,1133.27,33.21,2.63,683.62,37036.29
5,4.86,37304.99,81.8,109.63,120.66,1133.72,33.16,2.63,682.46,37117.96
5,4.87,37386.79,81.81,109.66,120.65,1134.17,33.1,2.64,681.3,37199.63
5,4.88,37468.59,81.81,109.68,120.65,1134.62,33.05,2.64,680.15,37281.31
5,4.89,37550.39,81.81,109.7,120.64,1135.07,32.99,2.64,679,37362.99
5,4.9,37632.2,81.81,109.73,120.64,1135.52,32.94,2.65,677.86,37444.67
5,4.91,37714.02,81.82,109.75,120.63,1135.97,32.88,2.65,676.72,37526.35
5,4.92,37795.83,81.82,109.77,120.63,1136.43,32.83,2.66,675.59,37608.04
5,4.93,37877.64,81.82,109.8,120.62,1136.88,32.78,2.66,674.46,37689.73
5,4.94,37959.47,81.83,109.82,120.62,1137.33,32.72,2.67,673.34,37771.43
5,4.95,38041.29,81.83,109.84,120.61,1137.79,32.67,2.67,672.22,37853.12
5,4.96,38123.12,81.83,109.87,120.61,1138.24,32.62,2.68,671.11,37934.82
5,4.97,38204.95,81.84,109.89,120.6,1138.7,32.56,2.68,670,38016.53
5,4.98,38286.79,81.84,109.91,120.6,1139.16,32.51,2.69,668.9,38098.23
5,4.99,38368.62,81.84,109.93,120.59,1139.62,32.46,2.69,667.81,38179.94
5,5,38450.46,81.84,109.96,120.59,1140.08,32.41,2.7,666.72,38261.66
5,5.01,38532.29,81.85,109.98,120.58,1140.54,32.35,2.7,665.63,38343.37
5,5.02,38614.14,81.86,110,120.57,1141,32.3,2.71,664.55,38425.09
5,5.03,38695.99,81.86,110.02,120.57,1141.46,32.25,2.71,663.47,38506.81
5,5.04,38777.86,81.87,110.05,120.56,1141.92,32.2,2.72,662.4,38588.53
5,5.05,38859.73,81.87,110.07,120.56,1142.38,32.15,2.72,661.33,38670.26
5,5.06,38941.59,81.87,110.09,120.55,1142.85,32.1,2.73,660.27,38751.99
5,5.07,39023.46,81.88,110.11,120.54,1143.31,32.05,2.73,659.21,38833.72
5,5.08,39105.34,81.88,110.13,120.54,1143.78,32,2.74,658.16,38915.45
5,5.09,39187.22,81.88,110.16,120.53,1144.25,31.95,2.74,657.11,38997.2
5,5.1,39269.1,81.89,110.18,120.52,1144.71,31.9,2.75,656.07,39078.93
5,5.11,39350.99,81.89,110.2,120.52,1145.18,31.85,2.75,655.03,39160.68
5,5.12,39432.87,81.89,110.22,120.51,1145.65,31.8,2.76,654,39242.43
5,5.13,39514.77,81.89,110.24,120.51,1146.12,31.75,2.76,652.97,39324.18
5,5.14,39596.66,81.9,110.26,120.5,1146.6,31.7,2.77,651.95,39405.93
5,5.15,39678.55,81.9,110.28,120.49,1147.07,31.65,2.77,650.93,39487.68
5,5.16,39760.45,81.91,110.3,120.49,1147.54,31.6,2.78,649.91,39569.44
5,5.17,39842.36,81.91,110.32,120.48,1148.02,31.56,2.78,648.9,39651.2
5,5.18,39924.26,81.91,110.35,120.47,1148.49,31.51,2.79,647.9,39732.96
5,5.19,40006.17,81.91,110.37,120.46,1148.97,31.46,2.79,646.89,39814.73
5,5.2,40088.07,81.92,110.39,120.46,1149.45,31.41,2.8,645.9,39896.5
5,5.21,40169.99,81.92,110.41,120.45,1149.93,31.36,2.8,644.91,39978.28
5,5.22,40251.91,81.92,110.43,120.44,1150.41,31.32,2.81,643.92,40060.05
5,5.23,40333.83,81.93,110.45,120.44,1150.89,31.27,2.81,642.93,40141.83
5,5.24,40415.75,81.93,110.47,120.43,1151.37,31.22,2.82,641.96,40223.61
5,5.25,40497.68,81.93,110.49,120.42,1151.85,31.18,2.82,640.98,40305.4
5,5.26,40579.6,81.94,110.51,120.42,1152.33,31.13,2.82,640.01,40387.19
5,5.27,40661.54,81.94,110.53,120.41,1152.82,31.08,2.83,639.05,40468.98
5,5.28,40743.47,81.94,110.55,120.4,1153.31,31.04,2.83,638.09,40550.78
5,5.29,40825.41,81.94,110.57,120.39,1153.79,30.99,2.84,637.13,40632.58
5,5.3,40907.36,81.95,110.59,120.39,1154.28,30.95,2.84,636.18,40714.38
5,5.31,40989.3,81.95,110.61,120.38,1154.77,30.9,2.85,635.23,40796.18
5,5.32,41071.25,81.95,110.63,120.37,1155.26,30.86,2.85,634.29,40877.99
5,5.33,41153.2,81.96,110.64,120.36,1155.75,30.81,2.86,633.35,40959.8
5,5.34,41235.16,81.96,110.66,120.35,1156.24,30.77,2.86,632.41,41041.61
5,5.35,41317.11,81.97,110.68,120.35,1156.74,30.72,2.87,631.48,41123.43
5,5.36,41399.07,81.96,110.7,120.34,1157.23,30.68,2.87,630.56,41205.25
5,5.37,41481.04,81.97,110.72,120.33,1157.73,30.63,2.88,629.63,41287.07
5,5.38,41563.01,81.97,110.74,120.32,1158.23,30.59,2.88,628.72,41368.9
5,5.39,41644.98,81.98,110.76,120.31,1158.72,30.54,2.89,627.8,41450.73
5,5.4,41726.95,81.98,110.78,120.31,1159.22,30.5,2.89,626.89,41532.57
5,5.41,41808.93,81.98,110.8,120.3,1159.72,30.46,2.9,625.99,41614.4
5,5.42,41890.91,81.98,110.81,120.29,1160.23,30.41,2.9,625.09,41696.25
5,5.43,41972.89,81.99,110.83,120.28,1160.73,30.37,2.91,624.19,41778.08
5,5.44,42054.88,81.99,110.85,120.27,1161.23,30.33,2.91,623.3,41859.93
5,5.45,42136.87,82,110.87,120.26,1161.74,30.28,2.92,622.41,41941.78
5,5.46,42218.86,82,110.89,120.26,1162.25,30.24,2.92,621.52,42023.64
5,5.47,42300.86,82,110.91,120.25,1162.75,30.2,2.93,620.64,42105.49
5,5.48,42382.86,82.01,110.92,120.24,1163.26,30.16,2.93,619.77,42187.35
5,5.49,42464.86,82.01,110.94,120.23,1163.77,30.12,2.94,618.9,42269.21
5,5.5,42546.87,82.01,110.96,120.22,1164.28,30.07,2.94,618.03,42351.08
5,5.51,42628.88,82.02,110.98,120.21,1164.8,30.03,2.95,617.16,42432.95
5,5.52,42710.89,82.02,110.99,120.2,1165.31,29.99,2.95,616.3,42514.82
5,5.53,42792.91,82.02,111.01,120.19,1165.83,29.95,2.96,615.45,42596.7
5,5.54,42874.93,82.02,111.03,120.19,1166.34,29.91,2.96,614.59,42678.59
5,5.55,42956.96,82.03,111.05,120.18,1166.86,29.87,2.97,613.74,42760.47
5,5.56,43038.99,82.03,111.06,120.17,1167.38,29.83,2.97,612.9,42842.36
5,5.57,43121.02,82.04,111.08,120.16,1167.9,29.79,2.98,612.06,42924.25
5,5.58,43203.05,82.04,111.1,120.15,1168.42,29.75,2.98,611.22,43006.14
5,5.59,43285.09,82.05,111.12,120.14,1168.94,29.7,2.99,610.39,43088.04
5,5.6,43367.14,82.05,111.13,120.13,1169.47,29.66,2.99,609.56,43169.94
5,5.61,43449.18,82.05,111.15,120.12,1169.99,29.62,3,608.73,43251.85
5,5.62,43531.23,82.06,111.17,120.11,1170.52,29.59,3,607.91,43333.75
5,5.63,43613.29,82.06,111.18,120.1,1171.05,29.55,3.01,607.1,43415.67
5,5.64,43695.34,82.06,111.2,120.09,1171.58,29.51,3.01,606.28,43497.58
5,5.65,43777.4,82.06,111.22,120.08,1172.11,29.47,3.02,605.47,43579.5
5,5.66,43859.46,82.07,111.23,120.07,1172.64,29.43,3.02,604.66,43661.42
5,5.67,43941.53,82.07,111.25,120.06,1173.18,29.39,3.03,603.86,43743.35
5,5.68,44023.59,82.08,111.27,120.05,1173.71,29.35,3.03,603.06,43825.28
5,5.69,44105.67,82.08,111.28,120.04,1174.25,29.31,3.04,602.27,43907.21
5,5.7,44187.75,82.09,111.3,120.03,1174.79,29.27,3.04,601.47,43989.14
5,5.71,44269.83,82.09,111.31,120.02,1175.33,29.23,3.05,600.69,44071.09
5,5.72,44351.91,82.09,111.33,120.01,1175.87,29.2,3.05,599.9,44153.03
5,5.73,44434,82.1,111.35,120,1176.41,29.16,3.06,599.12,44234.98
5,5.74,44516.09,82.1,111.36,119.99,1176.95,29.12,3.06,598.34,44316.93
5,5.75,44598.19,82.1,111.38,119.98,1177.5,29.08,3.06,597.57,44398.89
5,5.76,44680.29,82.1,111.39,119.97,1178.04,29.05,3.07,596.8,44480.85
5,5.77,44762.39,82.11,111.41,119.96,1178.59,29.01,3.07,596.03,44562.81
5,5.78,44844.5,82.11,111.42,119.95,1179.14,28.97,3.08,595.27,44644.78
5,5.79,44926.61,82.12,111.44,119.94,1179.69,28.93,3.08,594.51,44726.75
5,5.8,45008.73,82.12,111.46,119.93,1180.24,28.9,3.09,593.75,44808.73
5,5.81,45090.85,82.12,111.47,119.92,1180.8,28.86,3.09,593,44890.7
5,5.82,45172.97,82.13,111.49,119.91,1181.35,28.82,3.1,592.25,44972.69
5,5.83,45255.1,82.13,111.5,119.9,1181.91,28.79,3.1,591.51,45054.67
5,5.84,45337.23,82.14,111.52,119.88,1182.47,28.75,3.11,590.76,45136.66
5,5.85,45419.36,82.14,111.53,119.87,1183.03,28.72,3.11,590.02,45218.65
5,5.86,45501.5,82.14,111.55,119.86,1183.59,28.68,3.12,589.29,45300.65
5,5.87,45583.64,82.15,111.56,119.85,1184.15,28.64,3.12,588.56,45382.65
5,5.88,45665.79,82.15,111.58,119.84,1184.72,28.61,3.13,587.83,45464.66
5,5.89,45747.93,82.16,111.59,119.83,1185.28,28.57,3.13,587.1,45546.66
5,5.9,45830.09,82.16,111.61,119.82,1185.85,28.54,3.14,586.38,45628.68
5,5.91,45912.24,82.16,111.62,119.81,1186.42,28.5,3.14,585.66,45710.69
5,5.92,45994.4,82.17,111.63,119.79,1186.99,28.47,3.15,584.94,45792.71
5,5.93,46076.57,82.17,111.65,119.78,1187.56,28.43,3.15,584.23,45874.73
5,5.94,46158.74,82.17,111.66,119.77,1188.14,28.4,3.16,583.52,45956.77
5,5.95,46240.91,82.18,111.68,119.76,1188.71,28.36,3.16,582.81,46038.8
5,5.96,46323.09,82.19,111.69,119.75,1189.29,28.33,3.17,582.11,46120.83
5,5.97,46405.27,82.19,111.71,119.74,1189.87,28.29,3.17,581.41,46202.87
5,5.98,46487.45,82.19,111.72,119.72,1190.45,28.26,3.18,580.72,46284.92
5,5.99,46569.64,82.2,111.73,119.71,1191.03,28.23,3.18,580.02,46366.96
5,6,46651.84,82.2,111.75,119.7,1191.61,28.19,3.19,579.33,46449.02
5,6.01,46734.03,82.2,111.76,119.69,1192.2,28.16,3.19,578.64,46531.07
5,6.02,46816.23,82.21,111.78,119.68,1192.79,28.12,3.2,577.96,46613.13
5,6.03,46898.43,82.23,111.79,119.66,1193.37,28.09,3.2,577.28,46695.2
5,6.04,46980.66,82.23,111.8,119.65,1193.96,28.06,3.21,576.6,46777.27
5,6.05,47062.89,82.23,111.82,119.64,1194.56,28.02,3.21,575.92,46859.34
5,6.06,47145.11,82.24,111.83,119.63,1195.15,27.99,3.22,575.25,46941.41
5,6.07,47227.35,82.24,111.84,119.61,1195.74,27.96,3.22,574.58,47023.5
5,6.08,47309.59,82.25,111.86,119.6,1196.34,27.92,3.23,573.92,47105.58
