ID,VSLCODE,TANKCATEGORY,TANKNAME,SG,SOUNDING,VOLUMEINPERCENTAGE,VOLUMEINCUBE,LCGLPP,VCGBL,TCG,FSM
1,SMB,CARGO,HOLD1,1,0,0,0,282.53,4,0,0
2,SMB,CARGO,HOLD1,1,1,0.034,750,282.53,4.5,0,0
3,SMB,CARGO,HOLD1,1,2,0.069,1500,282.53,5,0,0
4,SMB,CARGO,HOLD1,1,3,0.101,2200,282.53,5.55,0,0
5,SMB,CARGO,HOLD1,1,4,0.142,3100,282.53,6.1,0,0
6,SMB,CARGO,HOLD1,1,5,0.19,4150,282.53,6.65,0,0
7,SMB,CARGO,HOLD1,1,6,0.234,5100,282.53,7.2,0,0
8,SMB,CARGO,HOLD1,1,7,0.279,6100,282.53,7.75,0,0
9,SMB,CARGO,HOLD1,1,8,0.327,7150,282.53,8.3,0,0
10,SMB,CARGO,HOLD1,1,9,0.371,8100,282.53,8.8,0,0
11,SMB,CARGO,HOLD1,1,10,0.419,9150,282.53,9.33,0,0
12,SMB,CARGO,HOLD1,1,11,0.465,10150,282.53,9.83,0,0
13,SMB,CARGO,HOLD1,1,12,0.511,11150,282.53,10.38,0,0
14,SMB,CARGO,HOLD1,1,13,0.556,12150,282.53,10.88,0,0
15,SMB,CARGO,HOLD1,1,14,0.604,13200,282.53,11.35,0,0
16,SMB,CARGO,HOLD1,1,15,0.648,14150,282.53,11.85,0,0
17,SMB,CARGO,HOLD1,1,16,0.698,15250,282.53,12.4,0,0
18,SMB,CARGO,HOLD1,1,17,0.74,16150,282.53,12.85,0,0
19,SMB,CARGO,HOLD1,1,18,0.788,17200,282.53,13.4,0,0
20,SMB,CARGO,HOLD1,1,19,0.833,18200,282.53,13.85,0,0
21,SMB,CARGO,HOLD1,1,20,0.879,19200,282.53,14.4,0,0
22,SMB,CARGO,HOLD1,1,21,0.925,20200,282.53,14.85,0,0
23,SMB,CARGO,HOLD1,1,22,0.971,21200,282.53,15.35,0,0
24,SMB,CARGO,HOLD1,1,23,0.996,21750,282.53,15.55,0,0
25,SMB,CARGO,HOLD1,1,23.28,1,21838.8,282.53,15.62,0,0
26,SMB,CARGO,HOLD2,1,0,0,0,237.49,4,0,0
27,SMB,CARGO,HOLD2,1,1,0.034,1200,237.49,4.5,0,0
28,SMB,CARGO,HOLD2,1,2,0.068,2400,237.49,5,0,0
29,SMB,CARGO,HOLD2,1,3,0.108,3850,237.49,5.55,0,0
30,SMB,CARGO,HOLD2,1,4,0.148,5250,237.49,6.1,0,0
31,SMB,CARGO,HOLD2,1,5,0.193,6850,237.49,6.65,0,0
32,SMB,CARGO,HOLD2,1,6,0.234,8300,237.49,7.2,0,0
33,SMB,CARGO,HOLD2,1,7,0.282,10000,237.49,7.75,0,0
34,SMB,CARGO,HOLD2,1,8,0.329,11700,237.49,8.25,0,0
35,SMB,CARGO,HOLD2,1,9,0.374,13300,237.49,8.8,0,0
36,SMB,CARGO,HOLD2,1,10,0.422,15000,237.49,9.25,0,0
37,SMB,CARGO,HOLD2,1,11,0.47,16700,237.49,9.85,0,0
38,SMB,CARGO,HOLD2,1,12,0.515,18300,237.49,10.3,0,0
39,SMB,CARGO,HOLD2,1,13,0.563,20000,237.49,10.85,0,0
40,SMB,CARGO,HOLD2,1,14,0.609,21650,237.49,11.35,0,0
41,SMB,CARGO,HOLD2,1,15,0.653,23200,237.49,11.85,0,0
42,SMB,CARGO,HOLD2,1,16,0.704,25000,237.49,12.4,0,0
43,SMB,CARGO,HOLD2,1,17,0.749,26600,237.49,12.85,0,0
44,SMB,CARGO,HOLD2,1,18,0.797,28300,237.49,13.4,0,0
45,SMB,CARGO,HOLD2,1,19,0.843,29950,237.49,13.85,0,0
46,SMB,CARGO,HOLD2,1,20,0.89,31600,237.49,14.4,0,0
47,SMB,CARGO,HOLD2,1,21,0.935,33200,237.49,14.85,0,0
48,SMB,CARGO,HOLD2,1,22,0.974,34600,237.49,15.35,0,0
49,SMB,CARGO,HOLD2,1,23,0.992,35250,237.49,15.55,0,0
50,SMB,CARGO,HOLD2,1,23.28,1,35521.7,237.49,15.59,0,0
51,SMB,CARGO,HOLD3,1,0,0,0,183.05,4,0,0
52,SMB,CARGO,HOLD3,1,1,0.034,1200,183.05,4.5,0,0
53,SMB,CARGO,HOLD3,1,2,0.068,2400,183.05,5,0,0
54,SMB,CARGO,HOLD3,1,3,0.108,3850,183.05,5.55,0,0
55,SMB,CARGO,HOLD3,1,4,0.148,5250,183.05,6.1,0,0
56,SMB,CARGO,HOLD3,1,5,0.193,6850,183.05,6.65,0,0
57,SMB,CARGO,HOLD3,1,6,0.234,8300,183.05,7.2,0,0
58,SMB,CARGO,HOLD3,1,7,0.282,10000,183.05,7.75,0,0
59,SMB,CARGO,HOLD3,1,8,0.329,11700,183.05,8.25,0,0
60,SMB,CARGO,HOLD3,1,9,0.375,13300,183.05,8.8,0,0
61,SMB,CARGO,HOLD3,1,10,0.422,15000,183.05,9.25,0,0
62,SMB,CARGO,HOLD3,1,11,0.47,16700,183.05,9.85,0,0
63,SMB,CARGO,HOLD3,1,12,0.515,18300,183.05,10.3,0,0
64,SMB,CARGO,HOLD3,1,13,0.563,20000,183.05,10.85,0,0
65,SMB,CARGO,HOLD3,1,14,0.61,21650,183.05,11.35,0,0
66,SMB,CARGO,HOLD3,1,15,0.653,23200,183.05,11.85,0,0
67,SMB,CARGO,HOLD3,1,16,0.704,25000,183.05,12.4,0,0
68,SMB,CARGO,HOLD3,1,17,0.749,26600,183.05,12.85,0,0
69,SMB,CARGO,HOLD3,1,18,0.797,28300,183.05,13.4,0,0
70,SMB,CARGO,HOLD3,1,19,0.843,29950,183.05,13.85,0,0
71,SMB,CARGO,HOLD3,1,20,0.89,31600,183.05,14.4,0,0
72,SMB,CARGO,HOLD3,1,21,0.935,33200,183.05,14.85,0,0
73,SMB,CARGO,HOLD3,1,22,0.974,34600,183.05,15.35,0,0
74,SMB,CARGO,HOLD3,1,23,0.993,35250,183.05,15.55,0,0
75,SMB,CARGO,HOLD3,1,23.28,1,35508.9,183.05,15.59,0,0
76,SMB,CARGO,HOLD4,1,0,0,0,128.59,4,0,0
77,SMB,CARGO,HOLD4,1,1,0.034,1200,128.59,4.5,0,0
78,SMB,CARGO,HOLD4,1,2,0.068,2400,128.59,5,0,0
79,SMB,CARGO,HOLD4,1,3,0.108,3850,128.59,5.55,0,0
80,SMB,CARGO,HOLD4,1,4,0.148,5250,128.59,6.1,0,0
81,SMB,CARGO,HOLD4,1,5,0.193,6850,128.59,6.65,0,0
82,SMB,CARGO,HOLD4,1,6,0.234,8300,128.59,7.2,0,0
83,SMB,CARGO,HOLD4,1,7,0.282,10000,128.59,7.75,0,0
84,SMB,CARGO,HOLD4,1,8,0.329,11700,128.59,8.25,0,0
85,SMB,CARGO,HOLD4,1,9,0.374,13300,128.59,8.8,0,0
86,SMB,CARGO,HOLD4,1,10,0.422,15000,128.59,9.25,0,0
87,SMB,CARGO,HOLD4,1,11,0.47,16700,128.59,9.85,0,0
88,SMB,CARGO,HOLD4,1,12,0.515,18300,128.59,10.3,0,0
89,SMB,CARGO,HOLD4,1,13,0.563,20000,128.59,10.85,0,0
90,SMB,CARGO,HOLD4,1,14,0.61,21650,128.59,11.35,0,0
91,SMB,CARGO,HOLD4,1,15,0.653,23200,128.59,11.85,0,0
92,SMB,CARGO,HOLD4,1,16,0.704,25000,128.59,12.4,0,0
93,SMB,CARGO,HOLD4,1,17,0.749,26600,128.59,12.85,0,0
94,SMB,CARGO,HOLD4,1,18,0.797,28300,128.59,13.4,0,0
95,SMB,CARGO,HOLD4,1,19,0.843,29950,128.59,13.85,0,0
96,SMB,CARGO,HOLD4,1,20,0.89,31600,128.59,14.4,0,0
97,SMB,CARGO,HOLD4,1,21,0.935,33200,128.59,14.85,0,0
98,SMB,CARGO,HOLD4,1,22,0.974,34600,128.59,15.35,0,0
99,SMB,CARGO,HOLD4,1,23,0.992,35250,128.59,15.55,0,0
100,SMB,CARGO,HOLD4,1,23.28,1,35520.4,128.59,15.59,0,0
101,SMB,CARGO,HOLD5,1,0,0,0,73.23,3.2,0,0
102,SMB,CARGO,HOLD5,1,1,0.005,200,73.23,4.08,0,0
103,SMB,CARGO,HOLD5,1,2,0.033,1200,73.23,4.6,0,0
104,SMB,CARGO,HOLD5,1,3,0.071,2600,73.23,5.15,0,0
105,SMB,CARGO,HOLD5,1,4,0.11,4000,73.23,5.65,0,0
106,SMB,CARGO,HOLD5,1,5,0.151,5500,73.23,6.2,0,0
107,SMB,CARGO,HOLD5,1,6,0.192,7000,73.23,6.7,0,0
108,SMB,CARGO,HOLD5,1,7,0.234,8500,73.23,7.25,0,0
109,SMB,CARGO,HOLD5,1,8,0.28,10200,73.23,7.8,0,0
110,SMB,CARGO,HOLD5,1,9,0.326,11850,73.23,8.35,0,0
111,SMB,CARGO,HOLD5,1,10,0.374,13600,73.23,8.85,0,0
112,SMB,CARGO,HOLD5,1,11,0.421,15300,73.23,9.4,0,0
113,SMB,CARGO,HOLD5,1,12,0.467,17000,73.23,9.95,0,0
114,SMB,CARGO,HOLD5,1,13,0.515,18750,73.23,10.5,0,0
115,SMB,CARGO,HOLD5,1,14,0.562,20450,73.23,11,0,0
116,SMB,CARGO,HOLD5,1,15,0.61,22200,73.23,11.5,0,0
117,SMB,CARGO,HOLD5,1,16,0.657,23900,73.23,12.05,0,0
118,SMB,CARGO,HOLD5,1,17,0.705,25650,73.23,12.55,0,0
119,SMB,CARGO,HOLD5,1,18,0.752,27350,73.23,13.1,0,0
120,SMB,CARGO,HOLD5,1,19,0.8,29100,73.23,13.6,0,0
121,SMB,CARGO,HOLD5,1,20,0.847,30800,73.23,14.1,0,0
122,SMB,CARGO,HOLD5,1,21,0.893,32500,73.23,14.6,0,0
123,SMB,CARGO,HOLD5,1,22,0.94,34200,73.23,15.1,0,0
124,SMB,CARGO,HOLD5,1,23,0.98,35650,73.23,15.5,0,0
125,SMB,CARGO,HOLD5,1,24.15,1,36378.7,73.23,15.72,0,0
126,SMB,WB,NO.1 W.B.T.(P),1.025,0,0,0,283.78,0,19,4971.25
127,SMB,WB,NO.1 W.B.T.(P),1.025,1,0.03,400,283.78,0.55,19,9788.75
128,SMB,WB,NO.1 W.B.T.(P),1.025,2,0.065,850,283.78,1.05,19,12197.5
129,SMB,WB,NO.1 W.B.T.(P),1.025,3,0.107,1400,283.78,1.6,19,13837.5
130,SMB,WB,NO.1 W.B.T.(P),1.025,4,0.152,2000,283.78,2.15,19,15090.05
131,SMB,WB,NO.1 W.B.T.(P),1.025,4,0.194,2550,283.78,2.7,19,14606.25
132,SMB,WB,NO.1 W.B.T.(P),1.025,6,0.236,3100,283.78,3.2,19,13991.25
133,SMB,WB,NO.1 W.B.T.(P),1.025,7,0.282,3700,283.78,3.7,19,13120
134,SMB,WB,NO.1 W.B.T.(P),1.025,8,0.324,4250,283.78,4.2,19,12095
135,SMB,WB,NO.1 W.B.T.(P),1.025,9,0.366,4800,283.78,4.7,19,11152
